Date,Bar Name,Alcohol Type,Brand Name,Consumed (ml),Purchase (ml),Opening Balance (ml),Closing Balance (ml),Next_Day_Consumption,DayOfWeek,DayOfMonth,Month,WeekOfYear,IsWeekend,IsHolidaySeason,Consumption_Lag_1,Purchase_Lag_1,Consumption_Lag_2,Purchase_Lag_2,Consumption_Lag_3,Purchase_Lag_3,Consumption_Lag_7,Purchase_Lag_7,Consumption_Lag_14,Purchase_Lag_14,Consumption_Mean_3,Consumption_Std_3,Consumption_Mean_7,Consumption_Std_7,Consumption_Mean_14,Consumption_Std_14,Inventory_Ratio,Stockout_Risk,Inventory_Turnover,Alcohol_Beer,Alcohol_Rum,Alcohol_Vodka,Alcohol_Whiskey,Alcohol_Wine,Bar_Anderson's Bar,Bar_Brown's Bar,Bar_Johnson's Bar,Bar_Smith's Bar,Bar_Taylor's Bar,Bar_Thomas's Bar
2023-12-10,Johnson's Bar,Vodka,Absolut,137.43,0.0,6031.1,5893.67,340.37,6,10,12,49,1,1,161.34,0.0,173.92,0.0,253.08,0.0,578.37,0.0,239.95,0.0,157.5633333333333,18.535841856610002,211.7042857142857,155.41843293264208,308.5292857142857,182.18844535954378,42.575092104312645,27.83916244357021,0.022783110359576267,False,False,True,False,False,False,False,True,False,False,False
2023-12-11,Johnson's Bar,Vodka,Absolut,340.37,0.0,5893.67,5553.3,556.53,0,11,12,50,0,1,137.43,0.0,161.34,0.0,173.92,0.0,248.55,1749.82,164.49,1492.34,213.04666666666665,110.91143058014029,224.82142857142858,162.74836357892852,321.0921428571429,177.49564350790615,16.26768608840847,24.70093725178713,0.0577419940386824,False,False,True,False,False,False,False,True,False,False,False
2023-01-01,Johnson's Bar,Vodka,Grey Goose,0.0,0.0,1034.28,1034.28,103.52,6,1,1,52,1,1,,,,,,,,,,,0.0,,0.0,,0.0,,1034.28,6.7908154651359105,0.0,False,False,True,False,False,False,False,True,False,False,False
2023-01-06,Johnson's Bar,Vodka,Grey Goose,103.52,0.0,1034.28,930.76,340.91,4,6,1,1,0,1,0.0,0.0,,,,,,,,,51.76,73.19969398843139,51.76,73.19969398843139,51.76,73.19969398843139,8.905089934940682,5.570268283090813,0.09999227262189939,False,False,True,False,False,False,False,True,False,False,False
2023-01-07,Johnson's Bar,Vodka,Grey Goose,340.91,0.0,930.76,589.849999999999,216.14,5,7,1,1,1,1,103.52,0.0,0.0,0.0,,,,,,,148.14333333333335,174.78082970776097,148.14333333333335,174.78082970776097,148.14333333333335,174.78082970776097,1.7251615922318708,3.28348535574835,0.3658774791791878,False,False,True,False,False,False,False,True,False,False,False
2023-01-11,Johnson's Bar,Vodka,Grey Goose,216.14,0.0,589.849999999999,373.709999999999,373.71,2,11,1,2,0,1,340.91,0.0,103.52,0.0,0.0,0.0,,,,,220.18999999999997,118.7468100624181,165.14249999999998,146.7018937335166,165.14249999999998,146.7018937335166,1.721055540204472,2.012733609805259,0.3658119658119664,False,False,True,False,False,False,False,True,False,False,False
2023-01-20,Johnson's Bar,Vodka,Grey Goose,373.71,0.0,373.709999999999,0.0,0.0,4,20,1,3,0,1,216.14,0.0,340.91,0.0,103.52,0.0,,,,,310.25333333333333,83.13813585433178,206.856,157.61080112098915,206.856,157.61080112098915,0.0,0.0,0.9973312695150942,False,False,True,False,False,False,False,True,False,False,False
2023-01-21,Johnson's Bar,Vodka,Grey Goose,0.0,0.0,0.0,0.0,175.77,5,21,1,3,1,1,373.71,0.0,216.14,0.0,340.91,0.0,,,,,196.61666666666665,187.6183931104126,172.38,164.33045718916503,172.38,164.33045718916503,0.0,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False
2023-01-27,Johnson's Bar,Vodka,Grey Goose,175.77,1512.52,0.0,1336.75,423.9,4,27,1,4,0,1,0.0,0.0,373.71,0.0,216.14,0.0,,,,,183.16,186.96456910334635,172.8642857142857,150.0179690189526,172.8642857142857,150.0179690189526,7.562086326865418,7.73294491963142,175.77,False,False,True,False,False,False,False,True,False,False,False
2023-02-03,Johnson's Bar,Vodka,Grey Goose,423.9,0.0,1336.75,912.85,864.53,4,3,2,5,0,0,175.77,1512.52,0.0,0.0,373.71,0.0,0.0,0.0,,,199.89000000000001,212.9768374729984,233.42142857142855,154.10983198448344,204.24374999999998,164.82627641918714,2.14838785596611,3.9107377826738885,0.31687535040179404,False,False,True,False,False,False,False,True,False,False,False
2023-02-07,Johnson's Bar,Vodka,Grey Goose,864.53,1010.99,912.85,1059.31,162.91,1,7,2,6,0,0,423.9,0.0,175.77,1512.52,0.0,0.0,103.52,0.0,,,488.06666666666666,348.83463880946994,342.13714285714286,271.1669055344749,277.6088888888889,268.7261266812572,1.223885942717179,3.096156094465043,0.9460305301745362,False,False,True,False,False,False,False,True,False,False,False
2023-02-20,Johnson's Bar,Vodka,Grey Goose,162.91,577.91,1059.31,1474.31,566.16,0,20,2,8,0,0,864.53,1010.99,423.9,0.0,175.77,1512.52,340.91,0.0,,,483.78000000000003,354.6221466575375,316.7085714285714,279.5184910656521,266.139,255.94055318678113,8.994631200048808,4.655099776270208,0.15364374569701314,False,False,True,False,False,False,False,True,False,False,False
2023-02-21,Johnson's Bar,Vodka,Grey Goose,566.16,0.0,1474.31,908.15,573.14,1,21,2,8,0,0,162.91,577.91,864.53,1010.99,423.9,0.0,216.14,0.0,,,531.1999999999999,352.1140543914713,366.7114285714286,289.6530967340399,293.41363636363633,259.10996462014833,1.6012236405952465,2.4764704049116086,0.3837566341989141,False,False,True,False,False,False,False,True,False,False,False
2023-02-22,Johnson's Bar,Vodka,Grey Goose,573.14,0.0,908.15,335.01,305.17,2,22,2,8,0,0,566.16,0.0,162.91,577.91,864.53,1010.99,373.71,0.0,,,434.07,234.85738076543396,395.20142857142855,300.076521653426,316.72416666666663,259.9136231155662,0.583498798202529,0.8476943041703869,0.630413023153495,False,False,True,False,False,False,False,True,False,False,False
2023-02-23,Johnson's Bar,Vodka,Grey Goose,305.17,1621.84,335.01,1651.68,203.2,3,23,2,8,0,0,573.14,0.0,566.16,0.0,162.91,577.91,0.0,0.0,,,481.49,152.7374770644062,438.79714285714283,251.29428231420135,315.8353846153846,248.86898091215866,5.3946500310285135,3.7641083741917845,0.9082170173506742,False,False,True,False,False,False,False,True,False,False,False
2023-02-24,Johnson's Bar,Vodka,Grey Goose,203.2,0.0,1651.68,1448.48,496.89,4,24,2,8,0,0,305.17,1621.84,573.14,0.0,566.16,0.0,175.77,1512.52,,,360.5033333333334,191.0765140809654,442.7157142857142,246.68068002021988,307.78999999999996,240.9931008907165,7.093437806072479,3.271806157450283,0.12295181160297212,False,False,True,False,False,False,False,True,False,False,False
2023-03-01,Johnson's Bar,Vodka,Grey Goose,496.89,0.0,1448.48,951.59,473.61,2,1,3,9,0,0,203.2,0.0,305.17,1621.84,573.14,0.0,423.9,0.0,0.0,0.0,335.0866666666667,149.1130753265232,453.14285714285717,247.2946597155093,343.28214285714284,228.43922030154542,1.9112454558235756,2.099977931904162,0.342805695835748,False,False,True,False,False,False,False,True,False,False,False
2023-03-02,Johnson's Bar,Vodka,Grey Goose,473.61,708.43,951.59,1186.40999999999,106.85,3,2,3,9,0,0,496.89,0.0,203.2,0.0,305.17,1621.84,864.53,1010.99,103.52,0.0,391.2333333333334,163.25712980857335,397.29714285714283,171.4041074687036,369.7171428571428,219.81011768652192,2.4997576957923138,2.986203201633873,0.49718136868957263,False,False,True,False,False,False,False,True,False,False,False
2023-03-06,Johnson's Bar,Vodka,Grey Goose,106.85,0.0,1186.40999999999,1079.56,326.56,0,6,3,10,0,0,473.61,708.43,496.89,0.0,203.2,0.0,162.91,577.91,340.91,0.0,359.11666666666673,218.7792104687586,389.28857142857134,184.9547052144184,352.9985714285714,230.7963598518813,10.00982846546129,2.773161297898731,0.08998576734236775,False,False,True,False,False,False,False,True,False,False,False
2023-03-09,Johnson's Bar,Vodka,Grey Goose,326.56,0.0,1079.56,753.0,121.54,3,9,3,10,0,0,106.85,0.0,473.61,708.43,496.89,0.0,566.16,0.0,216.14,0.0,302.34000000000003,184.5756774334041,355.06,168.17632790219525,360.88571428571424,227.62457409969142,2.2988154841861035,2.1207683208471813,0.30221366698748797,False,False,True,False,False,False,False,True,False,False,False
2023-03-17,Johnson's Bar,Vodka,Grey Goose,121.54,0.0,753.0,631.46,119.53,4,17,3,11,0,0,326.56,0.0,106.85,0.0,473.61,708.43,573.14,0.0,373.71,0.0,184.98333333333335,122.82879724776845,290.54571428571427,156.81077565621823,342.87357142857144,236.34201002286565,5.153092867635058,2.1733585076358777,0.16119363395225464,False,False,True,False,False,False,False,True,False,False,False
2023-03-20,Johnson's Bar,Vodka,Grey Goose,119.53,1349.75,631.46,1861.68,112.92,0,20,3,12,0,0,121.54,0.0,326.56,0.0,106.85,0.0,305.17,1621.84,0.0,0.0,189.21000000000004,118.95283477076146,264.0257142857143,169.13852713650078,351.4114285714286,224.88418027123143,15.445781133327802,7.051131383306821,0.18899218922935837,False,False,True,False,False,False,False,True,False,False,False
2023-03-22,Johnson's Bar,Vodka,Grey Goose,112.92,0.0,1861.68,1748.76,511.58,2,22,3,12,0,0,119.53,1349.75,121.54,0.0,326.56,0.0,203.2,0.0,175.77,1512.52,117.99666666666671,4.509926089574882,251.12857142857143,177.7713247807018,346.92214285714283,229.24520420043922,15.350772471910112,6.963604300585926,0.060622329117185986,False,False,True,False,False,False,False,True,False,False,False
2023-04-12,Johnson's Bar,Vodka,Grey Goose,511.58,0.0,1748.76,1237.18,562.21,2,12,4,15,0,0,112.92,0.0,119.53,1349.75,121.54,0.0,496.89,0.0,423.9,0.0,248.01000000000002,228.28224131543843,253.22714285714284,181.20950229998863,353.185,232.6818923816541,2.413632993874127,4.885653196734721,0.2923715252377469,False,False,True,False,False,False,False,True,False,False,False
2023-04-18,Johnson's Bar,Vodka,Grey Goose,562.21,0.0,1237.18,674.97,214.35,1,18,4,16,0,0,511.58,0.0,112.92,0.0,119.53,1349.75,473.61,708.43,864.53,1010.99,395.57,246.0876187458443,265.88428571428574,201.16398027953417,331.5907142857142,192.0577991312585,1.1984339766694483,2.538585528613414,0.4540616065515515,False,False,True,False,False,False,False,True,False,False,False
2023-04-21,Johnson's Bar,Vodka,Grey Goose,214.35,676.15,674.97,1136.77,445.72,4,21,4,16,0,0,562.21,0.0,511.58,0.0,112.92,0.0,106.85,0.0,162.91,577.91,429.38000000000005,187.93423025090462,281.24142857142857,190.8379187887436,335.265,189.0510254992225,5.278709078244718,4.041972072799679,0.31709987129606343,False,False,True,False,False,False,False,True,False,False,False
2023-04-23,Johnson's Bar,Vodka,Grey Goose,445.72,0.0,1136.77,691.05,504.19,6,23,4,16,1,0,214.35,676.15,562.21,0.0,511.58,0.0,326.56,0.0,566.16,0.0,407.42666666666673,177.06334864486604,298.2642857142857,200.61806638960715,326.6621428571429,180.27232626815425,1.5469421561604582,2.3169049500682513,0.39174877172011924,False,False,True,False,False,False,False,True,False,False,False
2023-04-24,Johnson's Bar,Vodka,Grey Goose,504.19,0.0,691.05,186.859999999999,186.86,0,24,4,17,0,0,445.72,0.0,214.35,676.15,562.21,0.0,121.54,0.0,573.14,0.0,388.08666666666676,153.2742875805769,352.92857142857144,196.52917047506992,321.7371428571428,173.84800573748635,0.36988063896751516,0.5294555757943707,0.7285456253160899,False,False,True,False,False,False,False,True,False,False,False
2023-04-26,Johnson's Bar,Vodka,Grey Goose,186.86,0.0,186.859999999999,0.0,0.0,2,26,4,17,0,0,504.19,0.0,445.72,0.0,214.35,676.15,119.53,1349.75,305.17,1621.84,378.9233333333334,168.88140286406133,362.54714285714283,184.4805987734471,313.28642857142853,177.55134635917585,0.0,0.0,0.9946768870435485,False,False,True,False,False,False,False,True,False,False,False
2023-04-30,Johnson's Bar,Vodka,Grey Goose,0.0,0.0,0.0,0.0,532.84,6,30,4,17,1,0,186.86,0.0,504.19,0.0,445.72,0.0,112.92,0.0,203.2,0.0,230.35000000000005,254.89296596807083,346.4157142857143,212.72192622115412,298.7721428571428,194.71839813427496,0.0,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False
2023-05-03,Johnson's Bar,Vodka,Grey Goose,532.84,917.8,0.0,384.959999999999,153.13,2,3,5,18,0,0,0.0,0.0,186.86,0.0,504.19,0.0,511.58,0.0,496.89,0.0,239.9,270.3507862019271,349.45285714285717,215.605314847469,301.34000000000003,197.7455769027853,0.7211149408062322,1.101607819571,532.84,False,False,True,False,False,False,False,True,False,False,False
2023-05-04,Johnson's Bar,Vodka,Grey Goose,153.13,0.0,384.959999999999,231.829999999999,174.85,3,4,5,18,0,0,532.84,917.8,0.0,0.0,186.86,0.0,562.21,0.0,473.61,708.43,228.65666666666667,274.33159576201473,291.0128571428572,203.42252331164377,278.4485714285714,194.79695100508917,1.504119898786732,0.7966314693999739,0.39675095864856563,False,False,True,False,False,False,False,True,False,False,False
2023-05-09,Johnson's Bar,Vodka,Grey Goose,174.85,1565.76,231.829999999999,1622.74,573.02,1,9,5,19,0,0,153.13,0.0,532.84,917.8,0.0,0.0,214.35,676.15,106.85,0.0,286.94,213.23237816992074,285.37,206.42918915050117,283.30571428571426,190.9998763879699,9.22797839067387,5.686442162806181,0.7509771077610305,False,False,True,False,False,False,False,True,False,False,False
2023-05-11,Johnson's Bar,Vodka,Grey Goose,573.02,1900.02,1622.74,2949.74,491.63,3,11,5,19,0,0,174.85,1565.76,153.13,0.0,532.84,917.8,445.72,0.0,326.56,0.0,300.3333333333333,236.40315825583508,303.55571428571426,227.44721708982243,300.90999999999997,206.05769692379474,5.138740810424724,9.717293601080527,0.3529013265670612,False,False,True,False,False,False,False,True,False,False,False
2023-05-27,Johnson's Bar,Vodka,Grey Goose,491.63,0.0,2949.74,2458.11,327.75,5,27,5,21,1,0,573.02,1900.02,174.85,1565.76,153.13,0.0,504.19,0.0,121.54,0.0,413.1666666666667,210.36208839363943,301.76142857142855,225.6430453488114,327.34499999999997,205.01299402533184,4.989769197978199,8.145872093848974,0.16661244298040492,False,False,True,False,False,False,False,True,False,False,False
2023-05-29,Johnson's Bar,Vodka,Grey Goose,327.75,0.0,2458.11,2130.36,409.31,0,29,5,22,0,0,491.63,0.0,573.02,1900.02,174.85,1565.76,186.86,0.0,119.53,1349.75,464.1333333333334,124.92555076257757,321.8885714285714,219.89620956476813,342.21785714285716,196.13780944798717,6.4801825095057035,6.618315122358226,0.13327992647746542,False,False,True,False,False,False,False,True,False,False,False
2023-06-13,Johnson's Bar,Vodka,Grey Goose,409.31,0.0,2130.36,1721.05,542.33,1,13,6,24,0,0,327.75,0.0,491.63,0.0,573.02,1900.02,0.0,0.0,112.92,0.0,409.56333333333333,81.94029371031915,380.3614285714285,168.43534193952806,363.3885714285715,185.1734289319544,4.194511466939631,4.524775307696064,0.19204170107349297,False,False,True,False,False,False,False,True,False,False,False
2023-06-24,Johnson's Bar,Vodka,Grey Goose,542.33,1151.88,1721.05,2330.6,272.58,5,24,6,25,1,0,409.31,0.0,327.75,0.0,491.63,0.0,532.84,917.8,511.58,0.0,426.4633333333333,108.31353439590717,381.7171428571428,169.89900144049176,365.58500000000004,187.23727837035668,4.2894741685531805,6.105568072095269,0.3149327836009408,False,False,True,False,False,False,False,True,False,False,False
2023-06-25,Johnson's Bar,Vodka,Grey Goose,272.58,0.0,2330.6,2058.02,173.06,6,25,6,25,1,0,542.33,1151.88,409.31,0.0,327.75,0.0,153.13,0.0,562.21,0.0,408.0733333333333,134.87925204913236,398.7814285714286,147.65643076960473,344.8971428571429,179.68949600859855,7.522552818188465,5.1607719230369655,0.11690684508492022,False,False,True,False,False,False,False,True,False,False,False
2023-07-01,Johnson's Bar,Vodka,Grey Goose,173.06,0.0,2058.02,1884.96,440.57,5,1,7,26,1,0,272.58,0.0,542.33,1151.88,409.31,0.0,174.85,1565.76,214.35,676.15,329.3233333333333,191.0626536854689,398.52571428571434,148.10972856378518,341.9478571428571,182.31666572956854,10.829369183040331,4.729832812365576,0.08404969354353042,False,False,True,False,False,False,False,True,False,False,False
2023-07-02,Johnson's Bar,Vodka,Grey Goose,440.57,0.0,1884.96,1444.39,168.01,6,2,7,26,1,0,173.06,0.0,272.58,0.0,542.33,1151.88,573.02,1900.02,445.72,0.0,295.40333333333325,135.20753837465355,379.60428571428565,129.3781751117171,341.58,182.09624268501528,3.271032905315126,3.8049886535979205,0.2336051665995037,False,False,True,False,False,False,False,True,False,False,False
2023-07-03,Johnson's Bar,Vodka,Grey Goose,168.01,912.11,1444.39,2188.49,129.0,0,3,7,27,0,0,440.57,0.0,173.06,0.0,272.58,0.0,491.63,0.0,504.19,0.0,260.5466666666666,155.92522577611817,333.3728571428572,140.0554886124647,317.5671428571428,181.1670353963041,12.948878764570143,6.564691615137061,0.11623852385861254,False,False,True,False,False,False,False,True,False,False,False
2023-07-09,Johnson's Bar,Vodka,Grey Goose,129.0,0.0,2188.49,2059.49,459.9,6,9,7,27,1,0,168.01,912.11,440.57,0.0,173.06,0.0,327.75,0.0,186.86,0.0,245.85999999999999,169.74814608707837,304.98,160.09726585214804,313.4342857142857,184.99761211408128,15.842230769230767,6.752869040592825,0.05891783017963088,False,False,True,False,False,False,False,True,False,False,False
2023-07-15,Johnson's Bar,Vodka,Grey Goose,459.9,1253.11,2059.49,2852.7,252.37,5,15,7,28,1,0,129.0,0.0,168.01,912.11,440.57,0.0,409.31,0.0,0.0,0.0,252.30333333333328,180.83895330744818,312.20714285714286,166.60164242030416,346.2842857142858,164.78819817311808,6.189412019960946,9.137202864398636,0.22319933608025277,False,False,True,False,False,False,False,True,False,False,False
2023-07-16,Johnson's Bar,Vodka,Grey Goose,252.37,1668.77,2852.7,4269.1,204.09,6,16,7,28,1,0,459.9,1253.11,129.0,0.0,168.01,912.11,542.33,1151.88,532.84,917.8,280.4233333333333,167.22423458737495,270.7842857142857,132.38178762669028,326.2507142857143,157.2394049488909,16.84927181592138,15.765685917625524,0.08843606545887796,False,False,True,False,False,False,False,True,False,False,False
2023-07-18,Johnson's Bar,Vodka,Grey Goose,204.09,1092.04,4269.1,5157.05,293.97,1,18,7,29,0,0,252.37,1668.77,459.9,1253.11,129.0,0.0,272.58,0.0,153.13,0.0,305.4533333333333,135.91566956511454,261.0,134.73703004989645,329.8907142857143,153.46810244699483,25.145302062509142,19.7588122605364,0.04779513360342849,False,False,True,False,False,False,False,True,False,False,False
2023-07-28,Johnson's Bar,Vodka,Grey Goose,293.97,1734.37,5157.05,6597.45,341.3,4,28,7,30,0,0,204.09,1092.04,252.37,1668.77,459.9,1253.11,173.06,0.0,174.85,1565.76,250.14333333333332,44.981353173658896,278.27285714285716,129.22172143442535,338.3992857142857,147.3930104002057,22.366511848662572,23.70856456407123,0.05699246808386891,False,False,True,False,False,False,False,True,False,False,False
2023-08-02,Johnson's Bar,Vodka,Grey Goose,341.3,1408.19,6597.45,7664.33999999999,724.35,2,2,8,31,0,0,293.97,1734.37,204.09,1092.04,252.37,1668.77,440.57,0.0,573.02,1900.02,279.78666666666663,69.69591977536001,264.09142857142854,112.85225406530027,321.84785714285715,131.13332359317897,22.390709903593308,29.021540159252172,0.051724268578226706,False,False,True,False,False,False,False,True,False,False,False
2023-08-04,Johnson's Bar,Vodka,Grey Goose,724.35,0.0,7664.33999999999,6939.98999999999,550.85,4,4,8,31,0,0,341.3,1408.19,293.97,1734.37,204.09,1092.04,168.01,912.11,491.63,0.0,453.20666666666665,236.00648854074612,343.56857142857143,197.82306298209795,338.4707142857143,164.75176172581044,9.567781071206989,20.199723074620135,0.09449678683528727,False,False,True,False,False,False,False,True,False,False,False
2023-08-07,Johnson's Bar,Vodka,Grey Goose,550.85,0.0,6939.98999999999,6389.13999999999,297.38,0,7,8,32,0,0,724.35,0.0,341.3,1408.19,293.97,1734.37,129.0,0.0,327.75,0.0,538.8333333333334,191.80752287992593,403.8328571428571,185.43067677834821,354.4064285714286,174.15634627484056,11.577675092869422,15.821248536346344,0.07936187777247926,False,False,True,False,False,False,False,True,False,False,False
2023-08-08,Johnson's Bar,Vodka,Grey Goose,297.38,0.0,6389.13999999999,6091.75999999999,0.0,1,8,8,32,0,0,550.85,0.0,724.35,0.0,341.3,1408.19,459.9,1253.11,409.31,0.0,524.1933333333333,214.72954764850905,380.61571428571426,187.40448748248127,346.4114285714286,174.01113124683195,20.41611368054156,16.005014431503817,0.046537321561030034,False,False,True,False,False,False,False,True,False,False,False
2023-08-15,Johnson's Bar,Vodka,Grey Goose,0.0,0.0,6091.75999999999,6091.75999999999,235.88,1,15,8,33,0,0,297.38,0.0,550.85,0.0,724.35,0.0,252.37,1668.77,542.33,1151.88,282.7433333333333,275.716529488773,344.5628571428571,234.53690212233747,307.67357142857145,186.92788583207252,6091.75999999999,17.67967694055405,0.0,False,False,True,False,False,False,False,True,False,False,False
2023-08-25,Johnson's Bar,Vodka,Grey Goose,235.88,0.0,6091.75999999999,5855.87999999999,371.86,4,25,8,34,0,0,0.0,0.0,297.38,0.0,550.85,0.0,204.09,1092.04,272.58,0.0,177.7533333333333,156.98008833394587,349.1042857142857,231.653591443283,305.0521428571428,187.7135707228342,24.720871327254265,16.774013495762595,0.038714802486886135,False,False,True,False,False,False,False,True,False,False,False
2023-08-26,Johnson's Bar,Vodka,Grey Goose,371.86,0.0,5855.87999999999,5484.01999999999,381.76,5,26,8,34,1,0,235.88,0.0,0.0,0.0,297.38,0.0,293.97,1734.37,173.06,0.0,202.57999999999996,188.15321522631527,360.2314285714286,230.43135582558875,319.2521428571429,184.4516622598982,14.70798691197766,15.223602287418379,0.06349114204149661,False,False,True,False,False,False,False,True,False,False,False
2023-08-28,Johnson's Bar,Vodka,Grey Goose,381.76,0.0,5484.01999999999,5102.25999999999,335.55,0,28,8,35,0,0,371.86,0.0,235.88,0.0,0.0,0.0,341.3,1408.19,440.57,0.0,329.8333333333333,81.51640407509042,366.01142857142855,230.38477962086043,315.0514285714286,182.131307233889,13.330180792141265,13.940165802785211,0.06960047547684432,False,False,True,False,False,False,False,True,False,False,False
2023-09-05,Johnson's Bar,Vodka,Grey Goose,335.55,758.98,5102.25999999999,5525.68999999999,505.81,1,5,9,36,0,0,381.76,0.0,371.86,0.0,235.88,0.0,724.35,0.0,168.01,912.11,363.0566666666666,24.330331550009888,310.46857142857147,168.02241124609662,327.0185714285714,177.16302891175349,16.41863021839248,17.79790454980487,0.06575208788108007,False,False,True,False,False,False,False,True,False,False,False
2023-09-07,Johnson's Bar,Vodka,Grey Goose,505.81,0.0,5525.68999999999,5019.87999999999,352.05,3,7,9,36,0,0,335.55,758.98,381.76,0.0,371.86,0.0,550.85,0.0,129.0,0.0,407.70666666666665,88.04566447777759,304.0342857142858,157.83663831708444,353.9335714285714,173.34731337835748,9.90485586314396,16.510901026200017,0.09152132650827186,False,False,True,False,False,False,False,True,False,False,False
2023-09-16,Johnson's Bar,Vodka,Grey Goose,352.05,0.0,5019.87999999999,4667.82999999999,239.81,5,16,9,37,1,0,505.81,0.0,335.55,758.98,381.76,0.0,297.38,0.0,459.9,1253.11,397.8033333333333,93.89964075188675,311.8442857142857,158.8021216123118,346.23,170.65138044022328,13.221441722135646,14.968464114416046,0.07011719061200442,False,False,True,False,False,False,False,True,False,False,False
2023-09-23,Johnson's Bar,Vodka,Grey Goose,239.81,0.0,4667.82999999999,4428.01999999999,100.36,5,23,9,38,1,0,352.05,0.0,505.81,0.0,335.55,758.98,0.0,0.0,252.37,1668.77,365.89000000000004,133.53898007698007,346.1028571428572,92.2272688732002,345.3328571428572,171.214859636772,18.388023753166358,12.793942345793129,0.051364046238565234,False,False,True,False,False,False,False,True,False,False,False
2023-10-07,Johnson's Bar,Vodka,Grey Goose,100.36,1676.1,4428.01999999999,6003.75999999999,405.27,5,7,10,40,1,0,239.81,0.0,352.05,0.0,505.81,0.0,235.88,0.0,204.09,1092.04,230.73999999999998,126.08989927825368,326.74285714285713,126.91993614273616,337.92357142857145,179.82522645857867,59.23204419889493,18.37457152850644,0.02265964028159733,False,False,True,False,False,False,False,True,False,False,False
2023-10-09,Johnson's Bar,Vodka,Grey Goose,405.27,1241.29,6003.75999999999,6839.77999999999,213.55,0,9,10,41,0,0,100.36,1676.1,239.81,0.0,352.05,0.0,371.86,0.0,293.97,1734.37,248.47999999999993,152.6397841324474,331.5157142857143,129.5012970150163,345.87357142857144,180.19247122525323,16.835552711251115,20.63184248969018,0.0674914567776232,False,False,True,False,False,False,False,True,False,False,False
2023-10-23,Johnson's Bar,Vodka,Grey Goose,213.55,1777.36,6839.77999999999,8403.58999999999,555.1,0,23,10,43,0,0,405.27,1241.29,100.36,1676.1,239.81,0.0,381.76,0.0,341.3,1408.19,239.7266666666666,154.13124418278562,307.4857142857143,134.1472143899062,336.7485714285714,183.64349622432724,39.16844558377995,27.330017654710982,0.03121720037773475,False,False,True,False,False,False,False,True,False,False,False
2023-10-31,Johnson's Bar,Vodka,Grey Goose,555.1,0.0,8403.58999999999,7848.48999999999,501.14,1,31,10,44,0,0,213.55,1777.36,405.27,1241.29,100.36,1676.1,335.55,758.98,724.35,0.0,391.3066666666667,171.20260404951028,338.84999999999997,164.11990139325997,324.65928571428566,160.24512604921082,14.113450818198146,23.162136638630635,0.06604724323256705,False,False,True,False,False,False,False,True,False,False,False
2023-11-01,Johnson's Bar,Vodka,Grey Goose,501.14,0.0,7848.48999999999,7347.34999999999,397.81,2,1,11,44,0,0,555.1,0.0,213.55,1777.36,405.27,1241.29,505.81,0.0,550.85,0.0,423.2633333333333,183.61013597656685,338.1828571428572,163.33571723236034,321.10857142857145,155.32279112852703,14.632074720197537,21.725968199790444,0.06384363824910926,False,False,True,False,False,False,False,True,False,False,False
2023-11-02,Johnson's Bar,Vodka,Grey Goose,397.81,0.0,7347.34999999999,6949.53999999999,379.9,3,2,11,44,0,0,501.14,0.0,555.1,0.0,213.55,1777.36,352.05,0.0,297.38,0.0,484.68333333333334,79.92591840781888,344.71999999999997,164.89152899204188,328.28214285714284,156.45761899379903,17.425691432010204,20.159955906242722,0.05413596249498194,False,False,True,False,False,False,False,True,False,False,False
2023-11-05,Johnson's Bar,Vodka,Grey Goose,379.9,0.0,6949.53999999999,6569.63999999999,540.85,6,5,11,44,1,0,397.81,0.0,501.14,0.0,555.1,0.0,239.81,0.0,0.0,0.0,426.2833333333333,65.44335285828015,364.73285714285714,158.41044848896885,355.41785714285714,124.9040262440647,17.24767655552636,18.012196793739424,0.054657623724199925,False,False,True,False,False,False,False,True,False,False,False
2023-11-14,Johnson's Bar,Vodka,Grey Goose,540.85,1030.95,6569.63999999999,7059.73999999999,533.5,1,14,11,46,0,0,379.9,0.0,397.81,0.0,501.14,0.0,100.36,1676.1,235.88,0.0,439.52,88.21008275701834,427.65999999999997,118.29953817886792,377.20142857142855,128.97991780816952,13.028956353234271,16.507833325538957,0.08231313844617888,False,False,True,False,False,False,False,True,False,False,False
2023-11-17,Johnson's Bar,Vodka,Grey Goose,533.5,0.0,7059.73999999999,6526.23999999999,103.91,4,17,11,46,0,0,540.85,1030.95,379.9,0.0,397.81,0.0,405.27,1241.29,371.86,0.0,484.75,90.87710107612362,445.9785714285714,124.04333079325878,388.7471428571429,135.53316735304026,12.20999064546303,14.633528196421972,0.07555865249251506,False,False,True,False,False,False,False,True,False,False,False
2023-11-20,Johnson's Bar,Vodka,Grey Goose,103.91,1015.26,6526.23999999999,7437.58999999999,462.31,0,20,11,47,0,0,533.5,0.0,540.85,1030.95,379.9,0.0,213.55,1777.36,381.76,0.0,392.7533333333333,250.17265844478968,430.3157142857143,159.9953533551465,368.9007142857143,155.5064085973152,70.89495758268983,17.28403066187282,0.015919439150391308,False,False,True,False,False,False,False,True,False,False,False
